"","exposure","category","effect","reference","HR","p","min_p.value2"
"230","Number_people_speak_openly","Psychosocial factors","4",FALSE,0.885362544847616,0.0000203640945759496,"HR P<9e-05"
"231","Number_people_speak_openly","Psychosocial factors","5_6",FALSE,0.893522063962921,0.00124994140481976,"HR P>9e-05"
"232","Number_people_speak_openly","Psychosocial factors","1_2",FALSE,1.21005692485726,0.00000000000154762638790944,"HR P<9e-05"
"233","BMI","Antropometric","[23.1,25.4)",FALSE,0.760998919341046,0.0000000000000000000104776817460311,"HR P<9e-05"
"234","BMI","Antropometric","[12.9,23.1)",FALSE,0.82544002054256,0.00000000045088963981127,"HR P<9e-05"
"235","BMI","Antropometric","[25.4,28.1)",FALSE,0.79207953740206,0.000000000000000134810717378588,"HR P<9e-05"
"236","Country_of_Birth","Sociodemographic factors","2",FALSE,0.826348762110275,0.0163894906920841,"HR P>9e-05"
"237","Light_beer","Diet","0.08",FALSE,0.932223266822208,0.0384263195852975,"HR P>9e-05"
"238","Light_beer","Diet","0",FALSE,1.20446493703949,0.000000019927067277601,"HR P<9e-05"
"239","Light_beer","Diet","0.14_0.7_4_2.5_1_0.36",FALSE,0.807362500546659,0.000000000215976453770486,"HR P<9e-05"
"240","Hypertension","Medications and medical history","1",FALSE,1.36944952383071,0.00000000000000000000000000000000000000125697204618926,"HR P<9e-05"
"241","People_with_same_interest","Psychosocial factors","6",FALSE,0.926466686208595,0.00438404028094757,"HR P>9e-05"
"242","People_with_same_interest","Psychosocial factors","3",FALSE,1.08861153791681,0.00317544871615417,"HR P>9e-05"
"243","People_with_same_interest","Psychosocial factors","1_2",FALSE,1.41351685884036,0.00000000000000000000491007048028625,"HR P<9e-05"
"244","Fiber_cereals_muesli","Diet","0",FALSE,1.29932694208228,0.0000000000000276225367112842,"HR P<9e-05"
"245","Fiber_cereals_muesli","Diet","0.003",FALSE,0.950577998816235,0.161490756727868,"HR P>9e-05"
"246","Fiber_cereals_muesli","Diet","4_2.5_1_0.7_0.36",FALSE,0.826245435475651,0.000000000103049314884094,"HR P<9e-05"
"247","Weight","Antropometric","[66,75)",FALSE,0.937024204978214,0.0337427833311294,"HR P>9e-05"
"248","Weight","Antropometric","[86,198]",FALSE,1.22510833384576,0.00000000000106255333992746,"HR P<9e-05"
"249","Weight","Antropometric","[26,66)",FALSE,1.09324026488028,0.00714666751512181,"HR P>9e-05"
"250","Medication_heart","Medications and medical history","1",FALSE,1.96196652123889,0.0000000000000000000000000000000000000000000000000000827371491206773,"HR P<9e-05"
"251","Satisfaction_work","Lifestyle and environment","7",FALSE,0.898889960413834,0.0517316655400254,"HR P>9e-05"
"252","Satisfaction_work","Lifestyle and environment","5",FALSE,0.816946365722837,0.000757625468484334,"HR P>9e-05"
"253","Satisfaction_work","Lifestyle and environment","6",FALSE,0.848070641725531,0.00435767289506868,"HR P>9e-05"
"254","Retirement_full","Sociodemographic factors","1",FALSE,1.7192852665559,0.000000000000000000000000000000000000000000000000000000000000000000217889526989252,"HR P<9e-05"
"255","Glucose_Fasting","Blood assays","[5.4,5.8)",FALSE,0.796031843048861,0.00000000000000584453439022443,"HR P<9e-05"
"256","Glucose_Fasting","Blood assays","[0,5)",FALSE,0.795222726690891,0.00000000000000762117184876421,"HR P<9e-05"
"257","Glucose_Fasting","Blood assays","[5,5.4)",FALSE,0.771826693831973,0.00000000000000000455841616544417,"HR P<9e-05"
"258","Trainig_in_sport_outfit_frequency","Lifestyle and environment","5_4",FALSE,0.759264253960429,0.00000000000170263451652769,"HR P<9e-05"
"259","Trainig_in_sport_outfit_frequency","Lifestyle and environment","2",FALSE,0.863525637789028,0.000000130148196829009,"HR P<9e-05"
"260","Trainig_in_sport_outfit_frequency","Lifestyle and environment","3",FALSE,0.758226739366706,0.0000000000000215256004791513,"HR P<9e-05"
"261","Meeting_people_1w","Psychosocial factors","5",FALSE,1.03529978196326,0.359151539609723,"HR P>9e-05"
"262","Meeting_people_1w","Psychosocial factors","1_2_3",FALSE,1.37016651939597,0.00000000000000000000000000524794347275693,"HR P<9e-05"
"263","Meeting_people_1w","Psychosocial factors","4",FALSE,1.19803006750492,0.000000000802312571228261,"HR P<9e-05"
"264","Change_in_hearing","Lifestyle and environment","4_1_2_3",FALSE,0.952356914242185,0.377790349403733,"HR P>9e-05"
"265","Change_in_hearing","Lifestyle and environment","5",FALSE,0.9000950744365,0.0724743701900356,"HR P>9e-05"
"266","Change_in_hearing","Lifestyle and environment","6",FALSE,0.847862163058219,0.00351460204033838,"HR P>9e-05"
"267","Sweets","Diet","0.14",FALSE,0.898244768915905,0.000601514516576012,"HR P>9e-05"
"268","Sweets","Diet","0_0.003",FALSE,1.31958953580911,0.0000000000000000887278983883444,"HR P<9e-05"
"269","Sweets","Diet","4_2.5_1_0.7_0.36",FALSE,0.891565761865815,0.00074427852848444,"HR P>9e-05"
"270","Tomato_cucumber","Diet","0.14",FALSE,1.03614920576386,0.294184288636713,"HR P>9e-05"
"271","Tomato_cucumber","Diet","0.7_4_2.5_1",FALSE,0.858082926623108,0.000000233035820471936,"HR P<9e-05"
"272","Tomato_cucumber","Diet","0_0.003_0.08",FALSE,1.18323481790834,0.00000412801527110359,"HR P<9e-05"
"273","Height","Antropometric","[84,164)",FALSE,1.18347197068476,0.0000270578831485868,"HR P<9e-05"
"274","Height","Antropometric","[164,171)",FALSE,1.0702737397264,0.0441356146364174,"HR P>9e-05"
"275","Height","Antropometric","[178,207]",FALSE,0.917101280425606,0.00395492655999974,"HR P>9e-05"
"276","Chips_salty_nuts_popcorn","Diet","4_2.5_1_0.7_0.36_0.14",FALSE,0.868248926427184,0.00195002579349246,"HR P>9e-05"
"277","Chips_salty_nuts_popcorn","Diet","0",FALSE,1.24939283199509,0.000000000000376578798014383,"HR P<9e-05"
"278","Chips_salty_nuts_popcorn","Diet","0.08",FALSE,0.9199932667714,0.00843838004936167,"HR P>9e-05"
"279","Salad_dressing_with_oil","Diet","0.14_0.7_4_2.5_1_0.36",FALSE,0.901683988270851,0.00262310742434573,"HR P>9e-05"
"280","Salad_dressing_with_oil","Diet","0.08",FALSE,0.946004475236439,0.0925187242856267,"HR P>9e-05"
"281","Salad_dressing_with_oil","Diet","0",FALSE,1.24345389581417,0.0000000000155533691379687,"HR P<9e-05"
"282","Pizza","Diet","0.08",FALSE,0.855819876057382,0.0000000111299208545319,"HR P<9e-05"
"283","Pizza","Diet","2.5_4_1_0.7_0.36_0.14",FALSE,0.925218195922481,0.197787206419671,"HR P>9e-05"
"284","Pizza","Diet","0",FALSE,1.39272145650931,0.000000000000000347487593036234,"HR P<9e-05"
"285","Rice","Diet","4_2.5_1_0.7_0.36",FALSE,0.846809937374311,0.0000304538875634038,"HR P<9e-05"
"286","Rice","Diet","0_0.003",FALSE,1.28970112258624,0.000000000000294198598004192,"HR P<9e-05"
"287","Rice","Diet","0.14",FALSE,0.895938067212616,0.000150978863706971,"HR P>9e-05"
"288","Diabetes","Medications and medical history","1",FALSE,1.39743970475165,0.0000000000000000000000000526254304085389,"HR P<9e-05"
"289","Medication_tranquillizers","Medications and medical history","1",FALSE,1.5458704911456,0.0000000000000000000000000233503605714698,"HR P<9e-05"
"290","Job_requires_skill","Psychosocial factors","4",FALSE,1.6124643421518,0.000000000000000877477500448606,"HR P<9e-05"
"291","Job_requires_skill","Psychosocial factors","3",FALSE,1.19528801818257,0.0000146813902503912,"HR P<9e-05"
"292","Job_requires_skill","Psychosocial factors","1",FALSE,0.89836429592859,0.00000946356166339656,"HR P<9e-05"
"293","Cream_creme_fraiche_sour_cream","Diet","0_0.003",FALSE,1.2611632466601,0.000000000000153784359015581,"HR P<9e-05"
"294","Cream_creme_fraiche_sour_cream","Diet","0.14",FALSE,0.904968888570711,0.00116103429142536,"HR P>9e-05"
"295","Cream_creme_fraiche_sour_cream","Diet","0.7_4_2.5_1_0.36",FALSE,0.934527074638396,0.0767965877965993,"HR P>9e-05"
"296","Ice_cream","Diet","0_0.003",FALSE,1.25109301018023,0.000000000000000351808067197174,"HR P<9e-05"
"297","Ice_cream","Diet","0.14",FALSE,0.928819183426519,0.0378004097733213,"HR P>9e-05"
"298","Ice_cream","Diet","2.5_4_1_0.7_0.36",FALSE,1.1469749286715,0.00601877098717673,"HR P>9e-05"
"299","Cooking_oil","Diet","0.003",FALSE,1.12390587696243,0.00030011240141707,"HR P>9e-05"
"300","Cooking_oil","Diet","0.08",FALSE,1.01809077329565,0.610666461309786,"HR P>9e-05"
"301","Cooking_oil","Diet","0",FALSE,1.33501827173365,0.0000000000000000000487448001637061,"HR P<9e-05"
"302","Person_share_feelings_with","Psychosocial factors","0",FALSE,1.42557058667493,0.00000000000000000000000177593406632604,"HR P<9e-05"
"303","Rosehip_sweet_syrup_soup","Diet","0.7_4_2.5_1_0.36_0.14",FALSE,1.14948310208657,0.0000188511208665182,"HR P<9e-05"
"304","Rosehip_sweet_syrup_soup","Diet","0",FALSE,1.06795873488706,0.0916054384388998,"HR P>9e-05"
"305","Rosehip_sweet_syrup_soup","Diet","0.003",FALSE,0.861872126667037,0.000000471523836596321,"HR P<9e-05"
"306","Number_close_friends","Psychosocial factors","5_6",FALSE,0.903724641437369,0.00165983431604997,"HR P>9e-05"
"307","Number_close_friends","Psychosocial factors","1_2",FALSE,1.17416486778418,0.000000816471143147597,"HR P<9e-05"
"308","Number_close_friends","Psychosocial factors","4",FALSE,0.905790688697112,0.000667719383566258,"HR P>9e-05"
"309","Milk_1.5","Diet","4_2.5",FALSE,1.10655510152067,0.00551847353849352,"HR P>9e-05"
"310","Milk_1.5","Diet","0",FALSE,1.28449276153688,0.000000000000000282202560723699,"HR P<9e-05"
"311","Milk_1.5","Diet","0.003_0.14_0.08",FALSE,1.05167402418105,0.115513145805044,"HR P>9e-05"
"312","Total_Cholesterol","Blood assays","[4.78,5.5)",FALSE,0.890781845407757,0.000111927662397093,"HR P>9e-05"
"313","Total_Cholesterol","Blood assays","[5.5,6.3)",FALSE,0.90250844825488,0.000125346631137173,"HR P>9e-05"
"314","Total_Cholesterol","Blood assays","[0,4.78)",FALSE,0.950517741608659,0.128728230850182,"HR P>9e-05"
"315","Boilded_coffee","Diet","4_2.5",FALSE,1.13979615038055,0.0000291861737409941,"HR P<9e-05"
"316","Boilded_coffee","Diet","0.003",FALSE,0.880480259529108,0.000124429541036764,"HR P>9e-05"
"317","Boilded_coffee","Diet","0",FALSE,0.927685984648768,0.0343011482509177,"HR P>9e-05"
"318","Milk_3.0","Diet","1_4_2.5",FALSE,1.23387314274141,0.0000000819775604647385,"HR P<9e-05"
"319","Milk_3.0","Diet","0.08_0.14_0.7_0.36",FALSE,1.03571959016945,0.320352872771719,"HR P>9e-05"
"320","Milk_3.0","Diet","0.003",FALSE,0.81871450022185,0.00000000236287216015902,"HR P<9e-05"
"321","Tea","Diet","4_2.5_1",FALSE,0.836548964077825,0.000000028186569077205,"HR P<9e-05"
"322","Tea","Diet","0.08",FALSE,0.956347495784561,0.19836579618894,"HR P>9e-05"
"323","Tea","Diet","0_0.003",FALSE,1.09446844923686,0.00457140013675867,"HR P>9e-05"
"324","Participation_in_voluntary_organization","Psychosocial factors","0",FALSE,1.25389181037534,0.0000000000000000000000908146429060471,"HR P<9e-05"
"325","White_meat_poultry","Diet","4_2.5_1_0.7_0.36_0.14",FALSE,0.916187462892499,0.0111317671766583,"HR P>9e-05"
"326","White_meat_poultry","Diet","0",FALSE,1.34025819647515,0.0000000503016960703742,"HR P<9e-05"
"327","White_meat_poultry","Diet","0.003",FALSE,1.16008321452683,0.000000531148448741285,"HR P<9e-05"
"328","Individuals_get_support_from","Psychosocial factors","2",FALSE,1.13361780566002,0.0000217865122760642,"HR P<9e-05"
"329","Individuals_get_support_from","Psychosocial factors","3",FALSE,1.41193636060037,0.00000000000911389054624915,"HR P<9e-05"
"330","Medication_gastric_ulcer","Medications and medical history","1",FALSE,1.26218503296268,0.00000215611149352733,"HR P<9e-05"
"331","Glucose_2hr","Blood assays","[0,5.7)",FALSE,0.99055160533538,0.754311766349352,"HR P>9e-05"
"332","Glucose_2hr","Blood assays","[6.5,7.33)",FALSE,0.841413761761884,0.0000000225315093349542,"HR P<9e-05"
"333","Glucose_2hr","Blood assays","[5.7,6.5)",FALSE,0.867072376814226,0.00000852499945735192,"HR P<9e-05"
"334","Yoghurt_low_fat","Diet","0",FALSE,1.1970230772965,0.00000000900902139123292,"HR P<9e-05"
"335","Yoghurt_low_fat","Diet","0.08",FALSE,1.12786890244697,0.000324951260566752,"HR P>9e-05"
"336","Yoghurt_low_fat","Diet","0.003",FALSE,0.957611244657701,0.20870111294152,"HR P>9e-05"
"337","Cheese_28","Diet","0.14_0.003_0.08",FALSE,1.04295527677374,0.202141158481259,"HR P>9e-05"
"338","Cheese_28","Diet","0.7_0.36",FALSE,1.04161358028191,0.196678143514081,"HR P>9e-05"
"339","Cheese_28","Diet","0",FALSE,1.30419448071544,0.00000000000000819028825701688,"HR P<9e-05"
"340","Whole_grain_soft_bread","Diet","0.003_0.08",FALSE,1.04522413076331,0.176660364156601,"HR P>9e-05"
"341","Whole_grain_soft_bread","Diet","4_2.5_1",FALSE,0.992647531103618,0.808514786711799,"HR P>9e-05"
"342","Whole_grain_soft_bread","Diet","0",FALSE,1.50006313415637,0.000000000000000000000000000119626968690464,"HR P<9e-05"
"343","Medication_lipids","Medications and medical history","1",FALSE,1.48955552382166,0.0000000000325486891418475,"HR P<9e-05"
"344","Person_share_feelings_happines_with","Psychosocial factors","0",FALSE,1.41558584890176,0.0000000000000000000000316122310143752,"HR P<9e-05"
"345","Brewed_filtered_coffee","Diet","4",FALSE,1.09431488635428,0.00902133274836006,"HR P>9e-05"
"346","Brewed_filtered_coffee","Diet","1_0.08_0.7_0.14_0.36",FALSE,1.06604673787957,0.0445834453913398,"HR P>9e-05"
"347","Brewed_filtered_coffee","Diet","0.003_0",FALSE,1.33217282692123,0.0000000000000000398416182338878,"HR P<9e-05"
"348","Cheese_10_17","Diet","4_2.5_1",FALSE,1.0152095012066,0.668438531574882,"HR P>9e-05"
"349","Cheese_10_17","Diet","0.7_0.36",FALSE,1.07972082423494,0.0229810622290984,"HR P>9e-05"
"350","Cheese_10_17","Diet","0",FALSE,1.22394944799343,0.0000000000278813760000547,"HR P<9e-05"
"351","Job_psychologically_demanding","Psychosocial factors","4",FALSE,1.31820952784707,0.0000000000000000117933004333623,"HR P<9e-05"
"352","Job_psychologically_demanding","Psychosocial factors","3",FALSE,1.14549575617015,0.000000808114473983578,"HR P<9e-05"
"353","Job_psychologically_demanding","Psychosocial factors","1",FALSE,0.886952370088861,0.00135282019704316,"HR P>9e-05"
"354","Heart_attack","Medications and medical history","1",FALSE,2.26201799507452,0.0000000000000000000000000000000000000000000000332131594697226,"HR P<9e-05"
"355","Job_enought_time_for_assignments","Psychosocial factors","4",FALSE,0.861220006919049,0.0237880420917407,"HR P>9e-05"
"356","Job_enought_time_for_assignments","Psychosocial factors","2",FALSE,0.846057503745043,0.0000000000291585805856578,"HR P<9e-05"
"357","Job_enought_time_for_assignments","Psychosocial factors","3",FALSE,0.826664959737676,0.0000000137239773480071,"HR P<9e-05"
"358","Root_vegetables_carrot","Diet","0_0.003_0.08",FALSE,1.14912362241542,0.0000376102604441398,"HR P<9e-05"
"359","Root_vegetables_carrot","Diet","0.7_4_2.5_1",FALSE,0.911632917655666,0.00470506546780125,"HR P>9e-05"
"360","Root_vegetables_carrot","Diet","0.14",FALSE,1.07112157288323,0.0393985737530244,"HR P>9e-05"
"361","Job_requires_ingenuity_creativity","Psychosocial factors","4",FALSE,1.39693654071905,0.0000000573927022125637,"HR P<9e-05"
"362","Job_requires_ingenuity_creativity","Psychosocial factors","3",FALSE,1.12421864005176,0.00209740109481468,"HR P>9e-05"
"363","Job_requires_ingenuity_creativity","Psychosocial factors","1",FALSE,0.870095614696902,0.0000000141167950441262,"HR P<9e-05"
"364","Someone_to_turn_in_trouble","Psychosocial factors","0",FALSE,1.18125059240178,0.0000000358782637462099,"HR P<9e-05"
"365","Bacon","Diet","0.7_2.5_4_1_0.36_0.14",FALSE,1.15967618174147,0.000019821824006704,"HR P<9e-05"
"366","Bacon","Diet","0.003",FALSE,0.878662656570505,0.00000549011777854862,"HR P<9e-05"
"367","Bacon","Diet","0",FALSE,0.957709337370189,0.388722469894646,"HR P>9e-05"
"368","Treatment_diabetes_insulin","Medications and medical history","1",FALSE,3.1908226370335,0.000000000000000000000000000000000000000901866856786893,"HR P<9e-05"
"369","Milk_0.5","Diet","4_2.5_1",FALSE,0.899457431356002,0.00153045213923838,"HR P>9e-05"
"370","Milk_0.5","Diet","0.003",FALSE,0.808975706174906,0.00000000762107970753117,"HR P<9e-05"
"371","Milk_0.5","Diet","0.7_0.36_0.14_0.08",FALSE,0.900238380898658,0.00382247031816195,"HR P>9e-05"
"372","Job_contradictory_demands","Psychosocial factors","4",FALSE,1.07202683532312,0.0190079543802092,"HR P>9e-05"
"373","Job_contradictory_demands","Psychosocial factors","1",FALSE,0.818221148118735,0.0000213572317376906,"HR P<9e-05"
"374","Job_contradictory_demands","Psychosocial factors","2",FALSE,0.887241185969823,0.000010437120231056,"HR P<9e-05"
"375","Job_visit_colleague_at_home","Psychosocial factors","4",FALSE,1.19760253064049,0.0000121719791578532,"HR P<9e-05"
"376","Job_visit_colleague_at_home","Psychosocial factors","3",FALSE,0.883242253887425,0.00255231511034538,"HR P>9e-05"
"377","Job_visit_colleague_at_home","Psychosocial factors","2",FALSE,0.847520603926459,0.000000101676489738923,"HR P<9e-05"
"378","Brown_beans_pea_soup","Diet","0.7_2.5_4_1_0.36_0.14",FALSE,1.1186658696723,0.00683513491933288,"HR P>9e-05"
"379","Brown_beans_pea_soup","Diet","0.003",FALSE,0.878271958695441,0.000000757449044632663,"HR P<9e-05"
"380","Brown_beans_pea_soup","Diet","0",FALSE,1.02652823928531,0.62541956094636,"HR P>9e-05"
"381","Leasure_time_walking","Lifestyle and environment","2",FALSE,0.985510881067442,0.675006210555142,"HR P>9e-05"
"382","Leasure_time_walking","Lifestyle and environment","4",FALSE,1.2051637225468,0.000000000240161394884064,"HR P<9e-05"
"383","Leasure_time_walking","Lifestyle and environment","0_1",FALSE,1.18867913642085,0.000000473528605793668,"HR P<9e-05"
"384","Job_fast_movements","Psychosocial factors","3",FALSE,1.12740068846503,0.0000257385721121327,"HR P<9e-05"
"385","Job_fast_movements","Psychosocial factors","1",FALSE,0.981241340059948,0.54594592342455,"HR P>9e-05"
"386","Job_fast_movements","Psychosocial factors","4",FALSE,1.45558442144183,0.0000000000000000000000354490322779716,"HR P<9e-05"
"387","Salty_fish","Diet","0",FALSE,1.03256693955117,0.354201905344109,"HR P>9e-05"
"388","Salty_fish","Diet","0.08",FALSE,1.1211707322082,0.0000609439454911009,"HR P<9e-05"
"389","Salty_fish","Diet","0.7_2.5_4_1_0.36_0.14",FALSE,1.40930691137249,0.000000000180700010205933,"HR P<9e-05"
"390","Job_leasure_time_with_colleagues","Psychosocial factors","4",FALSE,1.23212285432756,0.000000000276178909266282,"HR P<9e-05"
"391","Job_leasure_time_with_colleagues","Psychosocial factors","1",FALSE,1.27545206834743,0.00000000538442471044584,"HR P<9e-05"
"392","Job_leasure_time_with_colleagues","Psychosocial factors","2",FALSE,1.07010000728695,0.0520437701767044,"HR P>9e-05"
"393","Coffee_rolls","Diet","0.14",FALSE,0.900930660539395,0.0031621539498063,"HR P>9e-05"
"394","Coffee_rolls","Diet","0.36",FALSE,0.903136337967967,0.00174666356449069,"HR P>9e-05"
"395","Coffee_rolls","Diet","0.7_4_2.5_1",FALSE,0.824022935542394,0.00000000109436459543162,"HR P<9e-05"
"396","Strong_beer","Diet","0.003",FALSE,0.92768133956502,0.00734814271161269,"HR P>9e-05"
"397","Strong_beer","Diet","0.08",FALSE,0.859348306222027,0.0000536822008517415,"HR P<9e-05"
"398","Strong_beer","Diet","0.7_2.5_4_1_0.36_0.14",FALSE,0.875570763208465,0.0204562518730935,"HR P>9e-05"
"399","Leasure_time_shovel_snow","Lifestyle and environment","0",FALSE,1.55440913997239,0.0000000000000000000000000000000175404601262147,"HR P<9e-05"
"400","Leasure_time_shovel_snow","Lifestyle and environment","2",FALSE,1.034161370351,0.313251247176346,"HR P>9e-05"
"401","Leasure_time_shovel_snow","Lifestyle and environment","1",FALSE,1.11840820446959,0.00393093331990998,"HR P>9e-05"
"402","Banana","Diet","0_0.003_0.08",FALSE,1.20804522032502,0.00000000746648669701659,"HR P<9e-05"
"403","Banana","Diet","0.14",FALSE,1.03352660779188,0.348814791430781,"HR P>9e-05"
"404","Banana","Diet","0.36",FALSE,1.0514749772791,0.125200612928109,"HR P>9e-05"
"405","Job_learn_new_things","Psychosocial factors","4",FALSE,1.40235941660193,0.000000000000281345395389863,"HR P<9e-05"
"406","Job_learn_new_things","Psychosocial factors","1",FALSE,0.95003424524229,0.0628148811040808,"HR P>9e-05"
"407","Job_learn_new_things","Psychosocial factors","3",FALSE,1.15301147512291,0.0000104691962899211,"HR P<9e-05"
"408","Meeting_more_people","Psychosocial factors","3",FALSE,1.13658010183406,0.000153327640780222,"HR P>9e-05"
"409","Meeting_more_people","Psychosocial factors","1",FALSE,0.996473727321562,0.96876875818215,"HR P>9e-05"
"410","Pasta","Diet","2.5_4_1_0.7_0.36",FALSE,0.913553923529398,0.01165836307713,"HR P>9e-05"
"411","Pasta","Diet","0.08",FALSE,1.05442447274853,0.052762346955588,"HR P>9e-05"
"412","Pasta","Diet","0_0.003",FALSE,1.16371070562029,0.00543721923577857,"HR P>9e-05"
"413","Treatment_diabetes_tablets","Medications and medical history","1",FALSE,2.17682604497888,0.0000000000000000000000000499408120076401,"HR P<9e-05"
"414","Bregott_on_bread","Diet","0",FALSE,1.08382622319989,0.0116350330324077,"HR P>9e-05"
"415","Bregott_on_bread","Diet","0.003",FALSE,0.894384588630303,0.00362889607493599,"HR P>9e-05"
"416","Bregott_on_bread","Diet","1_0.08_0.7_0.14_0.36",FALSE,0.952963012133283,0.112354601590114,"HR P>9e-05"
"417","Family_heart_cerebral_infarction_60","Medications and medical history","1",FALSE,1.17199255665232,0.00000000535188001241284,"HR P<9e-05"
"418","Job_repetative","Psychosocial factors","4",FALSE,0.890628957974825,0.0897353099194071,"HR P>9e-05"
"419","Job_repetative","Psychosocial factors","3",FALSE,0.811777618796654,0.00000000273497828177307,"HR P<9e-05"
"420","Job_repetative","Psychosocial factors","2",FALSE,0.854269709374674,0.00000000143076739907479,"HR P<9e-05"
"421","Special_close_person","Psychosocial factors","3",FALSE,1.41435410782935,0.0000000420337774608514,"HR P<9e-05"
"422","Special_close_person","Psychosocial factors","2",FALSE,1.22625255129078,0.00000000852616628017716,"HR P<9e-05"
"423","Cooking_butter","Diet","0.003",FALSE,0.857338797770128,0.00000205139987299966,"HR P<9e-05"
"424","Cooking_butter","Diet","0.08",FALSE,0.867267579429784,0.000307997332559795,"HR P>9e-05"
"425","Cooking_butter","Diet","0.7_4_2.5_1_0.14_0.36",FALSE,0.950898341741989,0.097347667410726,"HR P>9e-05"
"426","Get_hugs_as_support","Psychosocial factors","0",FALSE,1.24112953328911,0.0000000000000256783233629549,"HR P<9e-05"
"427","Snuff_3_categories","Lifestyle and environment","2",FALSE,1.06259160727426,0.131194098760432,"HR P>9e-05"
"428","Snuff_3_categories","Lifestyle and environment","1",FALSE,1.06481811286729,0.0759871249423612,"HR P>9e-05"
"429","Cooking_margarine","Diet","0",FALSE,1.16971374207878,0.0000211083121604074,"HR P<9e-05"
"430","Cooking_margarine","Diet","0.14_0.003_0.08",FALSE,0.967161450125219,0.342428817520707,"HR P>9e-05"
"431","Cooking_margarine","Diet","4_2.5_1",FALSE,1.07065950020827,0.018016373159318,"HR P>9e-05"
"432","Corn_flakes","Diet","0",FALSE,1.12370856228964,0.000509743398213692,"HR P>9e-05"
"433","Corn_flakes","Diet","0.003",FALSE,0.955786487405447,0.170215431001561,"HR P>9e-05"
"434","Corn_flakes","Diet","0.08",FALSE,1.00419528550649,0.895309218963141,"HR P>9e-05"
"435","Fatty_fish","Diet","2.5_4_1_0.7_0.36_0.14",FALSE,1.01521185386697,0.638858082079226,"HR P>9e-05"
"436","Fatty_fish","Diet","0.003",FALSE,1.11124321406297,0.00016750809316342,"HR P>9e-05"
"437","Fatty_fish","Diet","0",FALSE,1.29364154809532,0.0000424113482316424,"HR P<9e-05"
"438","Butter_on_bread","Diet","0.003",FALSE,0.902485792527411,0.00114459490982958,"HR P>9e-05"
"439","Butter_on_bread","Diet","4_2.5",FALSE,1.23086314549422,0.000226479050850434,"HR P>9e-05"
"440","Butter_on_bread","Diet","0.08_1_0.14_0.7_0.36",FALSE,1.05247635800416,0.210228288857611,"HR P>9e-05"
"441","Berries_fresh_or_frozen","Diet","0.7_4_2.5_1_0.36",FALSE,1.00782210574337,0.813762303203879,"HR P>9e-05"
"442","Berries_fresh_or_frozen","Diet","0_0.003",FALSE,1.1538184430087,0.0000123503091421956,"HR P<9e-05"
"443","Berries_fresh_or_frozen","Diet","0.14",FALSE,1.05422659665056,0.10365034974715,"HR P>9e-05"
"444","Steak","Diet","0_0.003",FALSE,1.10921690796429,0.02324125452596,"HR P>9e-05"
"445","Steak","Diet","4_2.5_1_0.7_0.36",FALSE,1.0290227992876,0.51375623937348,"HR P>9e-05"
"446","Steak","Diet","0.14",FALSE,0.924457064750813,0.00328356728532619,"HR P>9e-05"
"447","Yoghurt_3","Diet","0.003_0",FALSE,0.937423202784142,0.0504873777997249,"HR P>9e-05"
"448","Yoghurt_3","Diet","0.36",FALSE,0.961571628874306,0.251373334138918,"HR P>9e-05"
"449","Yoghurt_3","Diet","0.7_4_2.5_1",FALSE,0.864866419993844,0.0000032610253141373,"HR P<9e-05"
"450","Minced_meat_dishes","Diet","0_0.003",FALSE,1.21408422950246,0.0121573781673742,"HR P>9e-05"
"451","Minced_meat_dishes","Diet","0.08",FALSE,1.09014645639515,0.00159128567055988,"HR P>9e-05"
"452","Minced_meat_dishes","Diet","4_2.5_1_0.7_0.36",FALSE,0.957506727062378,0.191204608564595,"HR P>9e-05"
"453","Medium_beer","Diet","0.003",FALSE,0.907750557161637,0.00166323219048125,"HR P>9e-05"
"454","Medium_beer","Diet","0.14_0.7_4_2.5_1_0.36",FALSE,0.963461534816486,0.303526655256296,"HR P>9e-05"
"455","Medium_beer","Diet","0.08",FALSE,0.877532439490551,0.000182783123093291,"HR P>9e-05"
"456","Margarine_low_fat_on_bread","Diet","0.003",FALSE,0.89021500308895,0.00645452340889901,"HR P>9e-05"
"457","Margarine_low_fat_on_bread","Diet","4_2.5",FALSE,0.911885335447629,0.00164207649620599,"HR P>9e-05"
"458","Margarine_low_fat_on_bread","Diet","1_0.08_0.7_0.14_0.36",FALSE,0.926005158881862,0.0156885193962725,"HR P>9e-05"
"459","Retirement_part_time","Sociodemographic factors","1",FALSE,1.58191249223865,0.000000000000000000000000000000000133365459212146,"HR P<9e-05"
"460","Leasure_time_hunt_fish","Lifestyle and environment","2",FALSE,1.00903914357725,0.799482860588563,"HR P>9e-05"
"461","Leasure_time_hunt_fish","Lifestyle and environment","4_3",FALSE,1.06140621728447,0.13478072661769,"HR P>9e-05"
"462","Leasure_time_hunt_fish","Lifestyle and environment","1",FALSE,0.925261818593715,0.0291833660677313,"HR P>9e-05"
"463","Boiled_or_baked_potato","Diet","0.14_0_0.003_0.08",FALSE,1.11595650338737,0.0107982776550853,"HR P>9e-05"
"464","Boiled_or_baked_potato","Diet","4_2.5_1",FALSE,1.13219598679838,0.000049813578216858,"HR P<9e-05"
"465","Boiled_or_baked_potato","Diet","0.36",FALSE,1.03965491242558,0.205243560677424,"HR P>9e-05"
